순위,광역시/도,시/군/구,관광지명,중분류 카테고리,소분류 카테고리,검색건수
3507,서울특별시,마포구,삼개공원,문화관광,도시공원,195
3514,서울특별시,강남구,갤러리가이아,문화관광,전시시설,194
3514,서울특별시,성동구,그루트클라이밍성수점,레저스포츠,기타레저스포츠,194
3514,서울특별시,마포구,상암선착장,기타관광,교통시설,194
3514,서울특별시,은평구,북한산생태공원,문화관광,도시공원,194
3514,서울특별시,동작구,상도전통시장,쇼핑,시장,194
3514,서울특별시,종로구,후암씨어터,문화관광,공연시설,194
3514,서울특별시,종로구,북촌동양문화박물관,문화관광,전시시설,194
3514,서울특별시,서초구,점핑배틀강남1호점,레저스포츠,기타레저스포츠,194
3522,서울특별시,서초구,사랑글로벌아카데미,체험관광,체험관광기타,193
3522,서울특별시,광진구,조양시장,쇼핑,시장,193
3522,서울특별시,강남구,피비알스포츠아카데미대치,레저스포츠,기타레저스포츠,193
3522,서울특별시,서대문구,환희사,역사관광,종교성지,193
3522,서울특별시,서초구,IPAC홀,문화관광,공연시설,193
3522,서울특별시,마포구,스머프매직포레스트홍대점,문화관광,테마공원,193
3529,서울특별시,강남구,유림아트홀,문화관광,공연시설,192
3529,서울특별시,광진구,광진숲나루,문화관광,도시공원,192
3529,서울특별시,강남구,디어힐더발레,레저스포츠,기타레저스포츠,192
3529,서울특별시,동대문구,지식의꽃밭,기타관광,기타관광,192
3529,서울특별시,중구,갤러리선,문화관광,전시시설,192
3529,서울특별시,양천구,서울형키즈카페양천구오목공원점,문화관광,테마공원,192
3536,서울특별시,구로구,구로평생학습관1관,체험관광,체험관광기타,191
3536,서울특별시,구로구,신도림오페라하우스,문화관광,공연시설,191
3536,서울특별시,동작구,리더짐사당센터,레저스포츠,기타레저스포츠,191
3536,서울특별시,노원구,한내근린공원,문화관광,도시공원,191
3536,서울특별시,송파구,잠실어린이탐험놀이터,문화관광,도시공원,191
3536,서울특별시,영등포구,댄스박스스튜디오,레저스포츠,기타레저스포츠,191
3536,서울특별시,강남구,레벨업베이스볼시스템,레저스포츠,기타레저스포츠,191
3543,서울특별시,서초구,젤로소윈드오케스트라,문화관광,기타문화관광지,190
3543,서울특별시,마포구,코리안탑팀,레저스포츠,기타레저스포츠,190
3543,서울특별시,금천구,골말공원,문화관광,도시공원,190
3543,서울특별시,마포구,평화의공원난지연못,자연관광,자연경관(하천/해양),190
3543,서울특별시,성동구,엠에스에프,쇼핑,시장,190
3543,서울특별시,구로구,천왕근린공원물놀이장,문화관광,테마공원,190
3543,서울특별시,성북구,성북근현대문학관,문화관광,전시시설,190
3550,서울특별시,성동구,전일축산유통,쇼핑,시장,189
3550,서울특별시,송파구,풍납배드민턴장,레저스포츠,기타레저스포츠,189
3550,서울특별시,노원구,국화어린이공원,문화관광,도시공원,189
3550,서울특별시,은평구,박성천탁구교실,레저스포츠,기타레저스포츠,189
3550,서울특별시,마포구,가온스테이지,문화관광,공연시설,189
3550,서울특별시,서초구,양지암,역사관광,종교성지,189
3550,서울특별시,강북구,봉황각,역사관광,역사유적지,189
3557,서울특별시,종로구,갤러리인사아트,문화관광,전시시설,188
3557,서울특별시,마포구,부엉이근린공원,문화관광,도시공원,188
3557,서울특별시,중구,남산공원호현당,역사관광,역사유적지,188
3557,서울특별시,성동구,노리들노리쌤서울금호점,문화관광,테마공원,188
3557,서울특별시,서초구,부띠끄모나코뮤지엄,문화관광,전시시설,188
3557,서울특별시,서초구,서리풀노리학교2호점,문화관광,테마공원,188
3564,서울특별시,강서구,서울물재생공원,문화관광,도시공원,187
3564,서울특별시,동대문구,스페셜스포츠센터,체험관광,체험관광기타,187
3564,서울특별시,송파구,글샘공원,문화관광,도시공원,187
3564,서울특별시,구로구,무키무키신도림점,문화관광,테마공원,187
3564,서울특별시,마포구,쌍룡산어린이공원,문화관광,도시공원,187
3569,서울특별시,은평구,LIFE FC 축구교실,레저스포츠,기타레저스포츠,186
3569,서울특별시,강남구,강남스퀘어,문화관광,공연시설,186
3569,서울특별시,용산구,이촌한강공원4_5족구장,문화관광,레저스포츠시설,186
3569,서울특별시,양천구,구로안양천파크골프장,레저스포츠,육상레저스포츠,186
3569,서울특별시,강북구,스트라이크존서울미아사거리구장,레저스포츠,기타레저스포츠,186
3569,서울특별시,영등포구,고추말어린이공원,문화관광,도시공원,186
3569,서울특별시,서대문구,온에어갤러리,문화관광,전시시설,186
3569,서울특별시,중구,덕수궁돈덕전,역사관광,역사유적지,186
3569,서울특별시,서초구,반포잠원교육지원센터,체험관광,체험관광기타,186
3569,서울특별시,양천구,포그로스목동점,레저스포츠,기타레저스포츠,186
3569,서울특별시,종로구,착한붕어낚시카페대학로점,레저스포츠,수상레저스포츠,186
3580,서울특별시,마포구,아이키친마포점,문화관광,테마공원,185
3580,서울특별시,서초구,방배근린공원,문화관광,도시공원,185
3580,서울특별시,서초구,영진굿당,역사관광,종교성지,185
3580,서울특별시,종로구,JS아트홀,문화관광,공연시설,185
3580,서울특별시,중랑구,신내탁구클럽,레저스포츠,기타레저스포츠,185
3580,서울특별시,강서구,우장산근린공원운동장,문화관광,레저스포츠시설,185
3580,서울특별시,강서구,마곡와이어주짓수,레저스포츠,기타레저스포츠,185
3580,서울특별시,중구,한국금융사박물관,문화관광,전시시설,185
3580,서울특별시,송파구,사각사각플레이스,문화관광,기타문화관광지,185
3589,서울특별시,강동구,북카페도서관다독다독강일점,문화관광,기타문화관광지,184
3589,서울특별시,영등포구,독도체험관,문화관광,전시시설,184
3589,서울특별시,영등포구,챔피언더블랙벨트타임스퀘어영등포점,문화관광,테마공원,184
3589,서울특별시,강북구,번2동우이천벚꽃길,기타관광,기타관광,184
3589,서울특별시,중랑구,돌산체육공원,문화관광,도시공원,184
3594,서울특별시,금천구,푸른골어린이공원,문화관광,도시공원,183
3594,서울특별시,서초구,양재종합시장,쇼핑,시장,183
3594,서울특별시,금천구,호암산숲길공원,문화관광,도시공원,183
3598,서울특별시,종로구,안국동윤보선가,역사관광,역사유적지,182
3598,서울특별시,송파구,래미안파크팰리스상가,쇼핑,쇼핑몰,182
3598,서울특별시,구로구,더리치축구클럽,레저스포츠,기타레저스포츠,182
3598,서울특별시,중랑구,상봉어린이공원,문화관광,도시공원,182
3598,서울특별시,강동구,성내천어린이공원,문화관광,도시공원,182
3598,서울특별시,서초구,양재천변,기타관광,기타관광,182
3604,서울특별시,강남구,KstarROAD,문화관광,테마공원,181
3604,서울특별시,강남구,은행나무공원,문화관광,도시공원,181
3604,서울특별시,강남구,강남구1인가구커뮤니티센터,문화관광,기타문화관광지,181
3604,서울특별시,종로구,정극장,문화관광,공연시설,181
3604,서울특별시,관악구,장미어린이공원,문화관광,도시공원,181
3604,서울특별시,강남구,갤러리두인,문화관광,전시시설,181
3604,서울특별시,마포구,가온문화공원,문화관광,도시공원,181
3604,서울특별시,강북구,블랙야크알파인클럽센터,레저스포츠,기타레저스포츠,181
3604,서울특별시,강남구,도곡까치어린이공원,문화관광,도시공원,181
3604,서울특별시,송파구,장지근린공원,문화관광,도시공원,181
3604,서울특별시,강남구,신사목련공원,문화관광,도시공원,181
3604,서울특별시,서초구,조남진짐,레저스포츠,기타레저스포츠,181
3604,서울특별시,영등포구,서울양화조종면허시험장,레저스포츠,기타레저스포츠,181
3604,서울특별시,중구,아트조선스페이스,문화관광,전시시설,181
3604,서울특별시,금천구,심원사,역사관광,종교성지,181
3604,서울특별시,도봉구,도봉구리틀야구단,레저스포츠,기타레저스포츠,181
3620,서울특별시,종로구,장면가옥,역사관광,역사유적지,180
3620,서울특별시,강남구,팀스턴건짐,레저스포츠,기타레저스포츠,180
3620,서울특별시,종로구,대학로예술극장소극장,문화관광,공연시설,180
3620,서울특별시,서초구,J&R아트홀,문화관광,공연시설,180
3620,서울특별시,노원구,노원청소년경찰학교,체험관광,체험관광기타,180
3620,서울특별시,강남구,골든퓨처베이스볼,레저스포츠,기타레저스포츠,180
3626,서울특별시,성동구,부경미트,쇼핑,시장,179
3626,서울특별시,강서구,발음어린이공원,문화관광,도시공원,179
3626,서울특별시,송파구,반지공방아뜰리에호수잠실점,체험관광,공예체험,179
3626,서울특별시,성북구,발레홀릭,레저스포츠,기타레저스포츠,179
3626,서울특별시,서대문구,서대문돌산구장,문화관광,레저스포츠시설,179
3626,서울특별시,중랑구,누가바닛츠,체험관광,공예체험,179
3626,서울특별시,강남구,갤러리더스페이스,문화관광,전시시설,179
3626,서울특별시,서초구,양재천수영장겨울눈놀이터,레저스포츠,육상레저스포츠,179
3626,서울특별시,강동구,금화사,역사관광,종교성지,179
3637,서울특별시,금천구,난우주니어,레저스포츠,기타레저스포츠,178
3637,서울특별시,성북구,종암박스파크,문화관광,기타문화관광지,178
3637,서울특별시,서대문구,대종교총본사,역사관광,종교성지,178
3637,서울특별시,중구,자유상가,쇼핑,시장,178
3637,서울특별시,은평구,천간사,역사관광,종교성지,178
3637,서울특별시,용산구,국립중앙박물관으뜸홀,문화관광,전시시설,178
3637,서울특별시,종로구,갤러리마리,문화관광,기타문화관광지,178
3644,서울특별시,성북구,번동시장,쇼핑,시장,177
